Wins: 861, Loses: 132, Loses on first: 0, Undecided: 7
1.000 1.000 1.000 0.060 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 0.119 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 0.107 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 0.107 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 0.226 0.167 0.083 0.024 0.036 0.089 0.089
1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.214 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.750 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
Torch risk factors:
0.039 0.062 0.092 0.653 0.276 0.000 0.000 0.173 0.149 0.826
0.513 0.008 0.142 0.000 0.012 0.000 0.000 0.001 0.518 0.590
0.029 0.001 0.012 0.053 0.001 0.013 0.002 0.085 0.007 0.014
0.031 0.017 0.012 0.000 0.000 0.000 0.000 0.002 0.015 0.806
0.250 0.096 0.205 0.000 0.000 0.027 0.002 0.001 0.003 0.531
0.153 0.010 0.000 0.001 0.001 0.002 0.001 0.163 0.040 0.032
0.065 0.043 0.005 0.001 0.352 0.008 0.005 0.165 0.834 0.557
0.048 0.307 0.327 0.000 0.003 0.239 0.238 0.304 0.451 0.495
0.025 0.095 0.346 0.069 0.116 0.233 0.396 0.368 0.077 0.863
0.689 0.060 0.683 0.124 0.091 0.198 0.981 0.869 0.096 0.344

True risk factors:
1.000 1.000 1.000 1.000 1.000 0.149 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 0.251 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 0.123 1.000 1.000 1.000 1.000
1.000 1.000 1.000 0.677 0.166 0.038 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 0.234 1.000 1.000 0.000 0.085 0.213 0.149
1.000 1.000 1.000 0.574 0.234 0.234 0.468 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.702 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
Torch risk factors:
0.038 0.026 0.101 0.704 0.272 0.000 0.000 0.154 0.172 0.781
0.658 0.008 0.110 0.000 0.012 0.000 0.000 0.000 0.590 0.473
0.033 0.001 0.007 0.031 0.001 0.010 0.002 0.045 0.006 0.008
0.021 0.015 0.010 0.000 0.000 0.000 0.000 0.001 0.008 0.717
0.155 0.062 0.250 0.000 0.000 0.010 0.002 0.001 0.001 0.386
0.220 0.003 0.000 0.000 0.000 0.001 0.000 0.156 0.030 0.011
0.082 0.042 0.003 0.000 0.201 0.006 0.002 0.165 0.898 0.466
0.034 0.240 0.377 0.000 0.001 0.136 0.139 0.442 0.441 0.458
0.018 0.067 0.291 0.051 0.103 0.314 0.340 0.406 0.074 0.830
0.659 0.064 0.734 0.145 0.072 0.194 0.981 0.899 0.125 0.386

True risk factors:
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.203 0.203 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 0.135 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 0.338 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 0.358 0.155 0.020 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 0.628 0.122 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
Torch risk factors:
0.200 0.179 0.197 0.634 0.432 0.007 0.009 0.258 0.328 0.740
0.498 0.055 0.314 0.003 0.085 0.003 0.011 0.009 0.457 0.440
0.099 0.024 0.057 0.126 0.012 0.064 0.020 0.153 0.049 0.103
0.127 0.038 0.035 0.010 0.003 0.009 0.001 0.019 0.062 0.734
0.262 0.175 0.346 0.013 0.012 0.152 0.035 0.017 0.051 0.402
0.319 0.064 0.001 0.018 0.018 0.019 0.024 0.437 0.166 0.153
0.203 0.149 0.042 0.013 0.356 0.058 0.050 0.186 0.730 0.569
0.207 0.289 0.386 0.011 0.039 0.392 0.308 0.375 0.523 0.506
0.110 0.155 0.405 0.207 0.238 0.329 0.480 0.386 0.217 0.731
0.724 0.213 0.668 0.213 0.223 0.321 0.904 0.760 0.266 0.483

True risk factors:
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.964 0.250 0.071
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.310
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.548
0.732 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.583
0.018 0.137 0.315 1.000 1.000 1.000 1.000 1.000 1.000 0.345
1.000 1.000 1.000 0.464 1.000 1.000 1.000 1.000 0.762 0.107
1.000 1.000 1.000 0.429 1.000 1.000 1.000 1.000 0.298 1.000
1.000 1.000 1.000 0.190 1.000 1.000 1.000 1.000 0.119 1.000
1.000 1.000 1.000 0.071 0.310 0.429 0.357 0.119 0.000 1.000
Torch risk factors:
0.064 0.076 0.049 0.252 0.210 0.002 0.106 0.029 0.493 0.139
0.121 0.219 0.177 0.010 0.117 0.010 0.007 0.007 0.319 0.232
0.018 0.003 0.116 0.014 0.014 0.059 0.010 0.040 0.112 0.070
0.029 0.006 0.008 0.137 0.005 0.001 0.001 0.016 0.038 0.288
0.096 0.002 0.052 0.114 0.037 0.160 0.029 0.017 0.015 0.124
0.107 0.037 0.000 0.001 0.005 0.002 0.041 0.149 0.103 0.011
0.066 0.100 0.006 0.001 0.087 0.004 0.005 0.099 0.401 0.201
0.073 0.018 0.439 0.001 0.005 0.049 0.047 0.196 0.059 0.060
0.084 0.031 0.090 0.295 0.279 0.088 0.340 0.420 0.085 0.290
0.550 0.043 0.139 0.030 0.222 0.105 0.084 0.354 0.124 0.626

True risk factors:
1.000 1.000 1.000 0.189 1.000 1.000 1.000 1.000 0.077 1.000
0.000 0.090 0.158 0.482 1.000 1.000 1.000 1.000 0.167 1.000
0.135 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.189 1.000
0.405 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.167 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.347 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
Torch risk factors:
0.211 0.381 0.257 0.364 0.239 0.089 0.119 0.281 0.322 0.560
0.335 0.099 0.376 0.024 0.155 0.051 0.063 0.121 0.480 0.575
0.131 0.043 0.164 0.210 0.077 0.179 0.098 0.273 0.158 0.214
0.258 0.160 0.130 0.048 0.071 0.103 0.033 0.171 0.260 0.575
0.394 0.227 0.324 0.073 0.068 0.271 0.141 0.071 0.210 0.431
0.411 0.200 0.013 0.132 0.067 0.193 0.078 0.373 0.302 0.278
0.260 0.224 0.193 0.085 0.525 0.229 0.308 0.396 0.658 0.520
0.244 0.465 0.364 0.121 0.224 0.507 0.503 0.508 0.522 0.413
0.418 0.308 0.405 0.368 0.416 0.287 0.469 0.407 0.351 0.704
0.680 0.315 0.605 0.221 0.356 0.438 0.752 0.520 0.318 0.437

True risk factors:
1.000 1.000 1.000 1.000 1.000 0.000 0.068 0.203 0.223 0.155
1.000 0.041 0.108 0.149 0.027 0.108 1.000 1.000 1.000 1.000
1.000 0.142 1.000 1.000 1.000 0.378 1.000 1.000 1.000 1.000
1.000 0.547 1.000 1.000 1.000 0.500 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.459 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.527 1.000
0.054 0.459 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
Torch risk factors:
0.344 0.452 0.286 0.404 0.446 0.011 0.010 0.263 0.488 0.799
0.532 0.013 0.426 0.001 0.104 0.001 0.010 0.009 0.634 0.597
0.048 0.009 0.054 0.184 0.003 0.172 0.009 0.222 0.128 0.098
0.092 0.008 0.045 0.003 0.002 0.011 0.001 0.032 0.070 0.727
0.186 0.039 0.549 0.009 0.009 0.330 0.062 0.018 0.246 0.609
0.246 0.204 0.000 0.023 0.021 0.166 0.011 0.587 0.459 0.336
0.221 0.069 0.025 0.005 0.554 0.124 0.095 0.741 0.805 0.792
0.117 0.304 0.347 0.024 0.192 0.824 0.668 0.635 0.605 0.471
0.198 0.352 0.663 0.295 0.481 0.141 0.407 0.521 0.269 0.835
0.874 0.295 0.784 0.309 0.159 0.214 0.958 0.508 0.426 0.433

True risk factors:
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.167 0.167 0.048 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 0.286 0.151 0.230 0.190 0.190 0.159 0.079 0.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.159
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.238
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.310
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.151
Torch risk factors:
0.100 0.160 0.191 0.611 0.474 0.002 0.000 0.180 0.265 0.841
0.675 0.004 0.237 0.000 0.030 0.000 0.001 0.001 0.692 0.619
0.020 0.002 0.014 0.138 0.001 0.060 0.002 0.099 0.022 0.025
0.031 0.003 0.016 0.000 0.000 0.001 0.000 0.004 0.015 0.842
0.125 0.036 0.380 0.001 0.001 0.138 0.018 0.002 0.025 0.697
0.162 0.040 0.000 0.002 0.002 0.012 0.001 0.413 0.193 0.156
0.096 0.039 0.005 0.001 0.553 0.029 0.006 0.511 0.867 0.768
0.067 0.358 0.401 0.001 0.020 0.687 0.487 0.534 0.524 0.552
0.073 0.233 0.537 0.141 0.297 0.153 0.302 0.399 0.117 0.914
0.896 0.132 0.858 0.198 0.062 0.199 0.991 0.718 0.245 0.358

True risk factors:
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.818 1.000
1.000 1.000 1.000 1.000 1.000 1.000 0.727 1.000 0.091 1.000
1.000 1.000 1.000 1.000 0.303 0.121 0.000 1.000 1.000 1.000
1.000 1.000 1.000 0.455 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 0.455 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 0.212 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 0.818 0.091 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
Torch risk factors:
0.153 0.122 0.228 0.634 0.346 0.004 0.026 0.173 0.441 0.549
0.581 0.120 0.208 0.009 0.108 0.011 0.009 0.006 0.424 0.430
0.100 0.022 0.093 0.131 0.019 0.041 0.033 0.088 0.082 0.065
0.074 0.038 0.059 0.016 0.003 0.004 0.001 0.010 0.068 0.656
0.197 0.145 0.433 0.022 0.019 0.032 0.023 0.025 0.016 0.262
0.222 0.049 0.001 0.005 0.010 0.009 0.015 0.307 0.101 0.058
0.270 0.210 0.029 0.007 0.143 0.023 0.009 0.223 0.777 0.313
0.126 0.156 0.460 0.002 0.013 0.128 0.116 0.384 0.521 0.336
0.083 0.101 0.321 0.113 0.348 0.332 0.479 0.337 0.295 0.561
0.620 0.084 0.671 0.199 0.248 0.254 0.818 0.721 0.237 0.497

True risk factors:
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 0.333 0.108 0.043 0.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 0.194 0.032 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.196 0.110 0.110
1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.325 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.647 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
Torch risk factors:
0.145 0.139 0.187 0.481 0.323 0.009 0.018 0.311 0.273 0.694
0.503 0.092 0.300 0.008 0.054 0.011 0.011 0.016 0.407 0.433
0.139 0.022 0.066 0.136 0.026 0.060 0.028 0.121 0.036 0.079
0.114 0.122 0.072 0.016 0.006 0.013 0.002 0.038 0.077 0.616
0.292 0.211 0.273 0.014 0.024 0.087 0.053 0.021 0.038 0.301
0.456 0.048 0.002 0.023 0.010 0.020 0.038 0.288 0.119 0.086
0.208 0.241 0.094 0.021 0.324 0.078 0.067 0.169 0.745 0.489
0.145 0.394 0.419 0.018 0.053 0.257 0.259 0.359 0.403 0.441
0.156 0.256 0.405 0.218 0.265 0.359 0.467 0.413 0.239 0.666
0.572 0.230 0.593 0.169 0.237 0.395 0.818 0.733 0.279 0.517

True risk factors:
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.808 0.808 0.231 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 0.615 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 0.769 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 0.385 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.577 0.577 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
Torch risk factors:
0.265 0.254 0.280 0.630 0.503 0.011 0.010 0.309 0.383 0.777
0.644 0.066 0.316 0.005 0.138 0.005 0.015 0.011 0.571 0.484
0.148 0.044 0.082 0.238 0.013 0.139 0.035 0.200 0.073 0.115
0.135 0.042 0.066 0.016 0.004 0.014 0.001 0.025 0.097 0.729
0.281 0.221 0.481 0.016 0.019 0.162 0.052 0.032 0.082 0.546
0.299 0.113 0.002 0.025 0.039 0.037 0.029 0.467 0.211 0.253
0.262 0.152 0.052 0.018 0.441 0.071 0.054 0.324 0.802 0.615
0.256 0.323 0.464 0.020 0.068 0.487 0.368 0.442 0.508 0.553
0.099 0.217 0.497 0.193 0.327 0.357 0.521 0.425 0.287 0.709
0.776 0.263 0.684 0.371 0.214 0.301 0.925 0.748 0.325 0.441

True risk factors:
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 0.529 0.167 0.203 0.217 0.145 0.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.072 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.145 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.130 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.130 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.145 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.072 1.000
1.000 1.000 1.000 1.000 1.000 1.000 0.435 0.109 0.000 1.000
1.000 1.000 1.000 1.000 0.565 1.000 0.022 1.000 1.000 1.000
Torch risk factors:
0.117 0.068 0.126 0.192 0.083 0.009 0.061 0.117 0.455 0.215
0.191 0.091 0.245 0.004 0.063 0.039 0.018 0.041 0.102 0.248
0.124 0.016 0.042 0.017 0.030 0.032 0.032 0.054 0.033 0.095
0.067 0.073 0.027 0.024 0.007 0.008 0.008 0.026 0.056 0.382
0.190 0.093 0.158 0.034 0.042 0.020 0.018 0.020 0.021 0.093
0.364 0.045 0.004 0.015 0.011 0.005 0.052 0.342 0.054 0.017
0.200 0.162 0.082 0.014 0.111 0.037 0.069 0.062 0.426 0.220
0.127 0.081 0.149 0.008 0.022 0.066 0.138 0.173 0.193 0.173
0.148 0.122 0.231 0.357 0.141 0.166 0.417 0.189 0.261 0.349
0.231 0.074 0.301 0.025 0.272 0.460 0.196 0.376 0.129 0.372

True risk factors:
1.000 0.432 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 0.659 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 0.455 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 0.227 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 0.000 0.227 0.455 0.545 0.773 0.773 1.000 0.886 0.659
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
Torch risk factors:
0.208 0.149 0.350 0.652 0.413 0.017 0.073 0.137 0.525 0.466
0.608 0.162 0.206 0.025 0.190 0.032 0.018 0.007 0.560 0.476
0.097 0.037 0.225 0.215 0.058 0.078 0.059 0.076 0.146 0.122
0.101 0.023 0.066 0.057 0.008 0.006 0.002 0.018 0.084 0.585
0.178 0.069 0.465 0.062 0.060 0.060 0.076 0.053 0.032 0.266
0.153 0.138 0.003 0.005 0.016 0.014 0.037 0.365 0.112 0.084
0.318 0.300 0.035 0.016 0.215 0.046 0.007 0.272 0.754 0.296
0.142 0.182 0.618 0.006 0.028 0.177 0.141 0.453 0.533 0.221
0.127 0.181 0.365 0.168 0.410 0.285 0.416 0.394 0.294 0.492
0.760 0.089 0.725 0.214 0.218 0.292 0.728 0.533 0.284 0.573

True risk factors:
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.143 0.143 0.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 0.143 0.029 0.124 0.219 0.190 0.095 0.000 1.000
1.000 1.000 1.000 0.886 1.000 1.000 1.000 1.000 0.143 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.714 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
Torch risk factors:
0.084 0.150 0.166 0.579 0.381 0.001 0.000 0.156 0.210 0.861
0.654 0.002 0.180 0.000 0.021 0.000 0.000 0.000 0.697 0.652
0.015 0.001 0.009 0.106 0.001 0.034 0.001 0.097 0.013 0.022
0.031 0.002 0.011 0.000 0.000 0.000 0.000 0.002 0.014 0.822
0.138 0.025 0.335 0.000 0.000 0.115 0.009 0.001 0.021 0.685
0.163 0.029 0.000 0.001 0.001 0.007 0.001 0.353 0.132 0.122
0.066 0.029 0.003 0.000 0.571 0.024 0.006 0.467 0.866 0.789
0.058 0.400 0.352 0.001 0.014 0.699 0.468 0.565 0.559 0.530
0.055 0.200 0.560 0.123 0.231 0.142 0.282 0.401 0.086 0.927
0.880 0.113 0.846 0.156 0.055 0.208 0.992 0.741 0.212 0.346

True risk factors:
1.000 1.000 0.035 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 0.474 0.123 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 0.789 0.175 0.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 0.175 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 0.702 0.035 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.152 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.327 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.152 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 0.737 0.035 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
Torch risk factors:
0.140 0.116 0.143 0.493 0.305 0.009 0.036 0.223 0.432 0.498
0.346 0.098 0.337 0.009 0.068 0.016 0.017 0.022 0.273 0.377
0.113 0.022 0.066 0.053 0.036 0.043 0.032 0.107 0.050 0.103
0.096 0.096 0.043 0.021 0.008 0.009 0.003 0.030 0.053 0.679
0.290 0.159 0.239 0.032 0.031 0.092 0.036 0.025 0.028 0.223
0.324 0.064 0.002 0.017 0.012 0.015 0.036 0.366 0.117 0.064
0.246 0.222 0.090 0.016 0.208 0.051 0.057 0.101 0.605 0.396
0.159 0.209 0.293 0.012 0.027 0.139 0.231 0.230 0.364 0.311
0.182 0.182 0.284 0.261 0.227 0.265 0.438 0.318 0.216 0.595
0.453 0.144 0.542 0.095 0.369 0.372 0.635 0.695 0.177 0.509

True risk factors:
1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.295 0.038 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.081 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.167 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.188 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.188 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.128 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.043 1.000
1.000 1.000 1.000 1.000 0.530 0.188 0.085 0.043 0.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
Torch risk factors:
0.131 0.108 0.143 0.414 0.147 0.013 0.083 0.110 0.543 0.183
0.208 0.259 0.224 0.030 0.083 0.127 0.049 0.062 0.099 0.266
0.094 0.060 0.177 0.051 0.069 0.038 0.094 0.084 0.095 0.186
0.094 0.112 0.044 0.060 0.016 0.015 0.020 0.023 0.118 0.519
0.351 0.137 0.186 0.129 0.085 0.041 0.022 0.034 0.019 0.125
0.241 0.147 0.018 0.014 0.037 0.010 0.065 0.181 0.074 0.025
0.213 0.241 0.104 0.026 0.127 0.044 0.038 0.056 0.315 0.143
0.159 0.095 0.232 0.008 0.015 0.046 0.107 0.123 0.359 0.241
0.204 0.057 0.143 0.258 0.177 0.210 0.489 0.214 0.267 0.334
0.279 0.074 0.337 0.069 0.310 0.341 0.291 0.446 0.142 0.398

True risk factors:
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.218 0.391 0.606 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 0.233 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 0.664 0.819 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.345
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.483 0.138
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.052
1.000 1.000 0.690 1.000 1.000 1.000 1.000 1.000 1.000 0.052
Torch risk factors:
0.294 0.229 0.136 0.271 0.188 0.045 0.167 0.181 0.616 0.256
0.116 0.136 0.216 0.018 0.144 0.119 0.154 0.240 0.216 0.419
0.127 0.101 0.071 0.071 0.066 0.076 0.117 0.183 0.218 0.535
0.181 0.076 0.031 0.102 0.026 0.023 0.047 0.089 0.324 0.473
0.313 0.077 0.192 0.171 0.112 0.088 0.046 0.149 0.240 0.219
0.188 0.198 0.018 0.066 0.223 0.093 0.127 0.287 0.183 0.174
0.181 0.148 0.152 0.043 0.255 0.123 0.210 0.112 0.239 0.371
0.265 0.103 0.116 0.059 0.111 0.198 0.370 0.198 0.355 0.152
0.168 0.188 0.148 0.426 0.197 0.246 0.374 0.290 0.298 0.206
0.361 0.186 0.381 0.133 0.522 0.249 0.272 0.393 0.134 0.288

True risk factors:
1.000 1.000 1.000 0.132 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 0.174 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 0.069 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 0.000 0.069 0.174 0.757 1.000 1.000 1.000
1.000 1.000 1.000 0.042 0.250 0.458 1.000 1.000 1.000 1.000
1.000 1.000 1.000 0.111 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 0.215 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 0.063 0.444 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
Torch risk factors:
0.445 0.305 0.423 0.576 0.655 0.001 0.000 0.345 0.524 0.939
0.803 0.003 0.417 0.000 0.071 0.000 0.001 0.001 0.807 0.636
0.057 0.005 0.009 0.126 0.000 0.211 0.002 0.223 0.113 0.020
0.024 0.003 0.023 0.000 0.000 0.001 0.000 0.002 0.017 0.857
0.139 0.050 0.870 0.000 0.001 0.147 0.009 0.006 0.132 0.837
0.226 0.063 0.000 0.004 0.011 0.098 0.001 0.792 0.503 0.221
0.257 0.016 0.004 0.001 0.650 0.027 0.019 0.903 0.939 0.910
0.093 0.132 0.296 0.002 0.064 0.901 0.769 0.755 0.726 0.757
0.026 0.268 0.841 0.255 0.322 0.149 0.374 0.551 0.293 0.854
0.914 0.253 0.888 0.618 0.079 0.086 0.998 0.777 0.368 0.353

True risk factors:
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.385
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.190 0.292 0.292 0.641 1.000 1.000 1.000 1.000 1.000 1.000
